"DATE_TIME";"1__1_2500_044_Engine_Speed__ECU_";"1__1_0181_001_P_Charge_Mix_A";"1__1_4540_007_Fuel_Flow"
"2021-06-03 10:53:10 190000us";686.40;0.96;107.04
"2021-06-03 10:53:10 195000us";686.40;0.96;107.04
"2021-06-03 10:53:10 200000us";686.40;0.96;107.04
"2021-06-03 10:53:10 205000us";683.70;0.96;107.04
"2021-06-03 10:53:10 210000us";683.70;0.96;107.04
"2021-06-03 10:53:10 215000us";683.70;0.96;107.04
"2021-06-03 10:53:10 220000us";683.70;0.96;107.04
"2021-06-03 10:53:10 225000us";681.40;0.96;105.99
"2021-06-03 10:53:10 230000us";681.40;0.96;105.99
"2021-06-03 10:53:10 235000us";681.40;0.96;105.99
"2021-06-03 10:53:10 240000us";681.40;0.96;105.99
"2021-06-03 10:53:10 245000us";679.90;0.96;105.99
"2021-06-03 10:53:10 250000us";679.90;0.96;105.99
"2021-06-03 10:53:10 255000us";679.90;0.96;105.99
"2021-06-03 10:53:10 260000us";679.90;0.96;105.99
"2021-06-03 10:53:10 265000us";679.40;0.96;105.99
"2021-06-03 10:53:10 270000us";679.40;0.96;105.99
"2021-06-03 10:53:10 275000us";679.40;0.96;105.99
"2021-06-03 10:53:10 280000us";679.40;0.96;105.99
"2021-06-03 10:53:10 285000us";679.90;0.96;105.99
"2021-06-03 10:53:10 290000us";679.90;0.96;105.99
"2021-06-03 10:53:10 295000us";679.90;0.96;105.99
"2021-06-03 10:53:10 300000us";679.90;0.96;105.99
"2021-06-03 10:53:10 305000us";679.80;0.96;105.99
"2021-06-03 10:53:10 310000us";679.80;0.96;105.99
"2021-06-03 10:53:10 315000us";679.80;0.96;105.99
"2021-06-03 10:53:10 320000us";679.80;0.96;105.99
"2021-06-03 10:53:10 325000us";679.60;0.96;105.17
"2021-06-03 10:53:10 330000us";679.60;0.96;105.17
"2021-06-03 10:53:10 335000us";679.60;0.96;105.17
"2021-06-03 10:53:10 340000us";679.60;0.96;105.17
"2021-06-03 10:53:10 345000us";677.90;0.96;105.17
"2021-06-03 10:53:10 350000us";677.90;0.96;105.17
"2021-06-03 10:53:10 355000us";677.90;0.96;105.17
"2021-06-03 10:53:10 360000us";677.90;0.96;105.17
"2021-06-03 10:53:10 365000us";674.70;0.96;105.17
"2021-06-03 10:53:10 370000us";674.70;0.96;105.17
"2021-06-03 10:53:10 375000us";674.70;0.96;105.17
"2021-06-03 10:53:10 380000us";674.70;0.96;105.17
"2021-06-03 10:53:10 385000us";672.30;0.96;105.17
"2021-06-03 10:53:10 390000us";672.30;0.96;105.17
"2021-06-03 10:53:10 395000us";672.30;0.96;105.17
"2021-06-03 10:53:10 400000us";672.30;0.96;105.17
"2021-06-03 10:53:10 405000us";669.90;0.96;105.17
"2021-06-03 10:53:10 410000us";669.90;0.96;105.17
"2021-06-03 10:53:10 415000us";669.90;0.96;105.17
"2021-06-03 10:53:10 420000us";669.90;0.96;105.17
"2021-06-03 10:53:10 425000us";668.80;0.96;102.87
"2021-06-03 10:53:10 430000us";668.80;0.96;102.87
"2021-06-03 10:53:10 435000us";668.80;0.96;102.87
"2021-06-03 10:53:10 440000us";668.80;0.96;102.87
"2021-06-03 10:53:10 445000us";668.30;0.96;102.87
"2021-06-03 10:53:10 450000us";668.30;0.96;102.87
"2021-06-03 10:53:10 455000us";668.30;0.96;102.87
"2021-06-03 10:53:10 460000us";668.30;0.96;102.87
"2021-06-03 10:53:10 465000us";668.60;0.96;102.87
"2021-06-03 10:53:10 470000us";668.60;0.96;102.87
"2021-06-03 10:53:10 475000us";668.60;0.96;102.87
"2021-06-03 10:53:10 480000us";668.60;0.96;102.87
"2021-06-03 10:53:10 485000us";668.50;0.97;102.87
"2021-06-03 10:53:10 490000us";668.50;0.97;102.87
"2021-06-03 10:53:10 495000us";668.50;0.97;102.87
"2021-06-03 10:53:10 500000us";668.50;0.97;102.87
"2021-06-03 10:53:10 505000us";668.10;0.96;102.87
"2021-06-03 10:53:10 510000us";668.10;0.96;102.87
"2021-06-03 10:53:10 515000us";668.10;0.96;102.87
"2021-06-03 10:53:10 520000us";668.10;0.96;102.87
"2021-06-03 10:53:10 525000us";666.70;0.96;101.26
"2021-06-03 10:53:10 530000us";666.70;0.96;101.26
"2021-06-03 10:53:10 535000us";666.70;0.96;101.26
"2021-06-03 10:53:10 540000us";666.70;0.96;101.26
"2021-06-03 10:53:10 545000us";663.50;0.97;101.26
"2021-06-03 10:53:10 550000us";663.50;0.97;101.26
"2021-06-03 10:53:10 555000us";663.50;0.97;101.26
"2021-06-03 10:53:10 560000us";663.50;0.97;101.26
"2021-06-03 10:53:10 565000us";661.20;0.97;101.26
"2021-06-03 10:53:10 570000us";661.20;0.97;101.26
"2021-06-03 10:53:10 575000us";661.20;0.97;101.26
"2021-06-03 10:53:10 580000us";661.20;0.97;101.26
"2021-06-03 10:53:10 585000us";658.80;0.96;101.26
"2021-06-03 10:53:10 590000us";658.80;0.96;101.26
"2021-06-03 10:53:10 595000us";658.80;0.96;101.26
"2021-06-03 10:53:10 600000us";658.80;0.96;101.26
"2021-06-03 10:53:10 605000us";657.50;0.97;101.26
"2021-06-03 10:53:10 610000us";657.50;0.97;101.26
"2021-06-03 10:53:10 615000us";657.50;0.97;101.26
"2021-06-03 10:53:10 620000us";657.50;0.97;101.26
"2021-06-03 10:53:10 625000us";656.90;0.96;102.35
"2021-06-03 10:53:10 630000us";656.90;0.96;102.35
"2021-06-03 10:53:10 635000us";656.90;0.96;102.35
"2021-06-03 10:53:10 640000us";656.90;0.96;102.35
"2021-06-03 10:53:10 645000us";657.30;0.96;102.35
"2021-06-03 10:53:10 650000us";657.30;0.96;102.35
"2021-06-03 10:53:10 655000us";657.30;0.96;102.35
"2021-06-03 10:53:10 660000us";657.30;0.96;102.35
"2021-06-03 10:53:10 665000us";657.20;0.97;102.35
"2021-06-03 10:53:10 670000us";657.20;0.97;102.35
"2021-06-03 10:53:10 675000us";657.20;0.97;102.35
"2021-06-03 10:53:10 680000us";657.20;0.97;102.35
"2021-06-03 10:53:10 685000us";657.00;0.97;102.35
"2021-06-03 10:53:10 690000us";657.00;0.97;102.35
"2021-06-03 10:53:10 695000us";657.00;0.97;102.35
"2021-06-03 10:53:10 700000us";657.00;0.97;102.35
"2021-06-03 10:53:10 705000us";655.50;0.97;102.35
"2021-06-03 10:53:10 710000us";655.50;0.97;102.35
"2021-06-03 10:53:10 715000us";655.50;0.97;102.35
"2021-06-03 10:53:10 720000us";655.50;0.97;102.35
"2021-06-03 10:53:10 725000us";652.60;0.97;101.80
"2021-06-03 10:53:10 730000us";652.60;0.97;101.80
"2021-06-03 10:53:10 735000us";652.60;0.97;101.80
"2021-06-03 10:53:10 740000us";652.60;0.97;101.80
"2021-06-03 10:53:10 745000us";650.30;0.97;101.80
"2021-06-03 10:53:10 750000us";650.30;0.97;101.80
"2021-06-03 10:53:10 755000us";650.30;0.97;101.80
"2021-06-03 10:53:10 760000us";650.30;0.97;101.80
"2021-06-03 10:53:10 765000us";647.70;0.97;101.80
"2021-06-03 10:53:10 770000us";647.70;0.97;101.80
"2021-06-03 10:53:10 775000us";647.70;0.97;101.80
"2021-06-03 10:53:10 780000us";647.70;0.97;101.80
"2021-06-03 10:53:10 785000us";646.40;0.97;101.80
"2021-06-03 10:53:10 790000us";646.40;0.97;101.80
"2021-06-03 10:53:10 795000us";646.40;0.97;101.80
"2021-06-03 10:53:10 800000us";646.40;0.97;101.80
"2021-06-03 10:53:10 805000us";645.40;0.97;101.80
"2021-06-03 10:53:10 810000us";645.40;0.97;101.80
"2021-06-03 10:53:10 815000us";645.40;0.97;101.80
"2021-06-03 10:53:10 820000us";645.40;0.97;101.80
"2021-06-03 10:53:10 825000us";646.00;0.97;99.86
"2021-06-03 10:53:10 830000us";646.00;0.97;99.86
"2021-06-03 10:53:10 835000us";646.00;0.97;99.86
"2021-06-03 10:53:10 840000us";646.00;0.97;99.86
"2021-06-03 10:53:10 845000us";645.90;0.97;99.86
"2021-06-03 10:53:10 850000us";645.90;0.97;99.86
"2021-06-03 10:53:10 855000us";645.90;0.97;99.86
"2021-06-03 10:53:10 860000us";645.90;0.97;99.86
"2021-06-03 10:53:10 865000us";645.80;0.97;99.86
"2021-06-03 10:53:10 870000us";645.80;0.97;99.86
"2021-06-03 10:53:10 875000us";645.80;0.97;99.86
"2021-06-03 10:53:10 880000us";645.80;0.97;99.86
"2021-06-03 10:53:10 885000us";644.40;0.97;99.86
"2021-06-03 10:53:10 890000us";644.40;0.97;99.86
"2021-06-03 10:53:10 895000us";644.40;0.97;99.86
"2021-06-03 10:53:10 900000us";644.40;0.97;99.86
"2021-06-03 10:53:10 905000us";642.20;0.97;99.86
"2021-06-03 10:53:10 910000us";642.20;0.97;99.86
"2021-06-03 10:53:10 915000us";642.20;0.97;99.86
"2021-06-03 10:53:10 920000us";642.20;0.97;99.86
"2021-06-03 10:53:10 925000us";639.80;0.97;102.83
"2021-06-03 10:53:10 930000us";639.80;0.97;102.83
"2021-06-03 10:53:10 935000us";639.80;0.97;102.83
"2021-06-03 10:53:10 940000us";639.80;0.97;102.83
"2021-06-03 10:53:10 945000us";637.30;0.97;102.83
"2021-06-03 10:53:10 950000us";637.30;0.97;102.83
"2021-06-03 10:53:10 955000us";637.30;0.97;102.83
"2021-06-03 10:53:10 960000us";637.30;0.97;102.83
"2021-06-03 10:53:10 965000us";635.10;0.97;102.83
"2021-06-03 10:53:10 970000us";635.10;0.97;102.83
"2021-06-03 10:53:10 975000us";635.10;0.97;102.83
"2021-06-03 10:53:10 980000us";635.10;0.97;102.83
"2021-06-03 10:53:10 985000us";634.30;0.97;102.83
"2021-06-03 10:53:10 990000us";634.30;0.97;102.83
"2021-06-03 10:53:10 995000us";634.30;0.97;102.83
"2021-06-03 10:53:11 000000us";634.30;0.97;102.83
"2021-06-03 10:53:11 005000us";634.40;0.97;102.83
"2021-06-03 10:53:11 010000us";634.40;0.97;102.83
"2021-06-03 10:53:11 015000us";634.40;0.97;102.83
"2021-06-03 10:53:11 020000us";634.40;0.97;102.83
"2021-06-03 10:53:11 025000us";634.30;0.97;102.83
"2021-06-03 10:53:11 030000us";634.30;0.97;102.83
"2021-06-03 10:53:11 035000us";634.30;0.97;102.83
"2021-06-03 10:53:11 040000us";634.30;0.97;102.83
"2021-06-03 10:53:11 045000us";634.30;0.97;98.25
"2021-06-03 10:53:11 050000us";634.30;0.97;98.25
"2021-06-03 10:53:11 055000us";634.30;0.97;98.25
"2021-06-03 10:53:11 060000us";634.30;0.97;98.25
"2021-06-03 10:53:11 065000us";633.50;0.97;98.25
"2021-06-03 10:53:11 070000us";633.50;0.97;98.25
"2021-06-03 10:53:11 075000us";633.50;0.97;98.25
"2021-06-03 10:53:11 080000us";633.50;0.97;98.25
"2021-06-03 10:53:11 085000us";632.10;0.97;98.25
"2021-06-03 10:53:11 090000us";632.10;0.97;98.25
"2021-06-03 10:53:11 095000us";632.10;0.97;98.25
"2021-06-03 10:53:11 100000us";632.10;0.97;98.25
"2021-06-03 10:53:11 105000us";629.20;0.97;98.25
"2021-06-03 10:53:11 110000us";629.20;0.97;98.25
"2021-06-03 10:53:11 115000us";629.20;0.97;98.25
"2021-06-03 10:53:11 120000us";629.20;0.97;98.25
"2021-06-03 10:53:11 125000us";627.00;0.97;97.96
"2021-06-03 10:53:11 130000us";627.00;0.97;97.96
"2021-06-03 10:53:11 135000us";627.00;0.97;97.96
"2021-06-03 10:53:11 140000us";627.00;0.97;97.96
"2021-06-03 10:53:11 145000us";624.60;0.97;97.96
"2021-06-03 10:53:11 150000us";624.60;0.97;97.96
"2021-06-03 10:53:11 155000us";624.60;0.97;97.96
"2021-06-03 10:53:11 160000us";624.60;0.97;97.96
"2021-06-03 10:53:11 165000us";623.30;0.97;97.96
"2021-06-03 10:53:11 170000us";623.30;0.97;97.96
"2021-06-03 10:53:11 175000us";623.30;0.97;97.96
"2021-06-03 10:53:11 180000us";623.30;0.97;97.96
"2021-06-03 10:53:11 185000us";622.50;0.97;97.96
"2021-06-03 10:53:11 190000us";622.50;0.97;97.96
"2021-06-03 10:53:11 195000us";622.50;0.97;97.96
"2021-06-03 10:53:11 200000us";622.50;0.97;97.96
"2021-06-03 10:53:11 205000us";622.90;0.97;97.96
"2021-06-03 10:53:11 210000us";622.90;0.97;97.96
"2021-06-03 10:53:11 215000us";622.90;0.97;97.96
"2021-06-03 10:53:11 220000us";622.90;0.97;97.96
"2021-06-03 10:53:11 225000us";622.90;0.97;97.96
"2021-06-03 10:53:11 230000us";622.90;0.97;97.96
"2021-06-03 10:53:11 235000us";622.90;0.97;97.96
"2021-06-03 10:53:11 240000us";622.90;0.97;97.96
"2021-06-03 10:53:11 245000us";622.60;0.97;98.58
"2021-06-03 10:53:11 250000us";622.60;0.97;98.58
"2021-06-03 10:53:11 255000us";622.60;0.97;98.58
"2021-06-03 10:53:11 260000us";622.60;0.97;98.58
"2021-06-03 10:53:11 265000us";621.30;0.97;98.58
"2021-06-03 10:53:11 270000us";621.30;0.97;98.58
"2021-06-03 10:53:11 275000us";621.30;0.97;98.58
"2021-06-03 10:53:11 280000us";621.30;0.97;98.58
"2021-06-03 10:53:11 285000us";619.30;0.97;98.58
"2021-06-03 10:53:11 290000us";619.30;0.97;98.58
"2021-06-03 10:53:11 295000us";619.30;0.97;98.58
"2021-06-03 10:53:11 300000us";619.30;0.97;98.58
"2021-06-03 10:53:11 305000us";617.00;0.97;98.58
"2021-06-03 10:53:11 310000us";617.00;0.97;98.58
"2021-06-03 10:53:11 315000us";617.00;0.97;98.58
"2021-06-03 10:53:11 320000us";617.00;0.97;98.58
"2021-06-03 10:53:11 325000us";614.40;0.97;98.58
"2021-06-03 10:53:11 330000us";614.40;0.97;98.58
"2021-06-03 10:53:11 335000us";614.40;0.97;98.58
"2021-06-03 10:53:11 340000us";614.40;0.97;98.58
"2021-06-03 10:53:11 345000us";612.60;0.97;95.48
"2021-06-03 10:53:11 350000us";612.60;0.97;95.48
"2021-06-03 10:53:11 355000us";612.60;0.97;95.48
"2021-06-03 10:53:11 360000us";612.60;0.97;95.48
"2021-06-03 10:53:11 365000us";611.40;0.97;95.48
"2021-06-03 10:53:11 370000us";611.40;0.97;95.48
"2021-06-03 10:53:11 375000us";611.40;0.97;95.48
"2021-06-03 10:53:11 380000us";611.40;0.97;95.48
"2021-06-03 10:53:11 385000us";611.20;0.97;95.48
"2021-06-03 10:53:11 390000us";611.20;0.97;95.48
"2021-06-03 10:53:11 395000us";611.20;0.97;95.48
"2021-06-03 10:53:11 400000us";611.20;0.97;95.48
"2021-06-03 10:53:11 405000us";611.00;0.97;95.48
"2021-06-03 10:53:11 410000us";611.00;0.97;95.48
"2021-06-03 10:53:11 415000us";611.00;0.97;95.48
"2021-06-03 10:53:11 420000us";611.00;0.97;95.48
"2021-06-03 10:53:11 425000us";611.10;0.98;95.48
"2021-06-03 10:53:11 430000us";611.10;0.98;95.48
"2021-06-03 10:53:11 435000us";611.10;0.98;95.48
"2021-06-03 10:53:11 440000us";611.10;0.98;95.48
"2021-06-03 10:53:11 445000us";610.80;0.97;97.03
"2021-06-03 10:53:11 450000us";610.80;0.97;97.03
"2021-06-03 10:53:11 455000us";610.80;0.97;97.03
"2021-06-03 10:53:11 460000us";610.80;0.97;97.03
"2021-06-03 10:53:11 465000us";609.30;0.97;97.03
"2021-06-03 10:53:11 470000us";609.30;0.97;97.03
"2021-06-03 10:53:11 475000us";609.30;0.97;97.03
"2021-06-03 10:53:11 480000us";609.30;0.97;97.03
"2021-06-03 10:53:11 485000us";607.30;0.98;97.03
"2021-06-03 10:53:11 490000us";607.30;0.98;97.03
"2021-06-03 10:53:11 495000us";607.30;0.98;97.03
"2021-06-03 10:53:11 500000us";607.30;0.98;97.03
"2021-06-03 10:53:11 505000us";604.90;0.97;97.03
"2021-06-03 10:53:11 510000us";604.90;0.97;97.03
"2021-06-03 10:53:11 515000us";604.90;0.97;97.03
"2021-06-03 10:53:11 520000us";604.90;0.97;97.03
"2021-06-03 10:53:11 525000us";602.60;0.97;97.03
"2021-06-03 10:53:11 530000us";602.60;0.97;97.03
"2021-06-03 10:53:11 535000us";602.60;0.97;97.03
"2021-06-03 10:53:11 540000us";602.60;0.97;97.03
"2021-06-03 10:53:11 545000us";600.50;0.98;94.60
"2021-06-03 10:53:11 550000us";600.50;0.98;94.60
"2021-06-03 10:53:11 555000us";600.50;0.98;94.60
"2021-06-03 10:53:11 560000us";600.50;0.98;94.60
"2021-06-03 10:53:11 565000us";599.70;0.97;94.60
"2021-06-03 10:53:11 570000us";599.70;0.97;94.60
"2021-06-03 10:53:11 575000us";599.70;0.97;94.60
"2021-06-03 10:53:11 580000us";599.70;0.97;94.60
"2021-06-03 10:53:11 585000us";599.30;0.97;94.60
"2021-06-03 10:53:11 590000us";599.30;0.97;94.60
"2021-06-03 10:53:11 595000us";599.30;0.97;94.60
"2021-06-03 10:53:11 600000us";599.30;0.97;94.60
"2021-06-03 10:53:11 605000us";599.30;0.98;94.60
"2021-06-03 10:53:11 610000us";599.30;0.98;94.60
"2021-06-03 10:53:11 615000us";599.30;0.98;94.60
"2021-06-03 10:53:11 620000us";599.30;0.98;94.60
"2021-06-03 10:53:11 625000us";599.20;0.98;94.60
"2021-06-03 10:53:11 630000us";599.20;0.98;94.60
"2021-06-03 10:53:11 635000us";599.20;0.98;94.60
"2021-06-03 10:53:11 640000us";599.20;0.98;94.60
"2021-06-03 10:53:11 645000us";599.00;0.97;94.41
"2021-06-03 10:53:11 650000us";599.00;0.97;94.41
"2021-06-03 10:53:11 655000us";599.00;0.97;94.41
"2021-06-03 10:53:11 660000us";599.00;0.97;94.41
"2021-06-03 10:53:11 665000us";597.50;0.97;94.41
"2021-06-03 10:53:11 670000us";597.50;0.97;94.41
"2021-06-03 10:53:11 675000us";597.50;0.97;94.41
"2021-06-03 10:53:11 680000us";597.50;0.97;94.41
"2021-06-03 10:53:11 685000us";595.50;0.98;94.41
"2021-06-03 10:53:11 690000us";595.50;0.98;94.41
"2021-06-03 10:53:11 695000us";595.50;0.98;94.41
"2021-06-03 10:53:11 700000us";595.50;0.98;94.41
"2021-06-03 10:53:11 705000us";593.40;0.98;94.41
"2021-06-03 10:53:11 710000us";593.40;0.98;94.41
"2021-06-03 10:53:11 715000us";593.40;0.98;94.41
"2021-06-03 10:53:11 720000us";593.40;0.98;94.41
"2021-06-03 10:53:11 725000us";590.90;0.98;94.41
"2021-06-03 10:53:11 730000us";590.90;0.98;94.41
"2021-06-03 10:53:11 735000us";590.90;0.98;94.41
"2021-06-03 10:53:11 740000us";590.90;0.98;94.41
"2021-06-03 10:53:11 745000us";589.00;0.98;92.46
"2021-06-03 10:53:11 750000us";589.00;0.98;92.46
"2021-06-03 10:53:11 755000us";589.00;0.98;92.46
"2021-06-03 10:53:11 760000us";589.00;0.98;92.46
"2021-06-03 10:53:11 765000us";588.10;0.98;92.46
"2021-06-03 10:53:11 770000us";588.10;0.98;92.46
"2021-06-03 10:53:11 775000us";588.10;0.98;92.46
"2021-06-03 10:53:11 780000us";588.10;0.98;92.46
"2021-06-03 10:53:11 785000us";587.60;0.98;92.46
"2021-06-03 10:53:11 790000us";587.60;0.98;92.46
"2021-06-03 10:53:11 795000us";587.60;0.98;92.46
"2021-06-03 10:53:11 800000us";587.60;0.98;92.46
"2021-06-03 10:53:11 805000us";587.30;0.98;92.46
"2021-06-03 10:53:11 810000us";587.30;0.98;92.46
"2021-06-03 10:53:11 815000us";587.30;0.98;92.46
"2021-06-03 10:53:11 820000us";587.30;0.98;92.46
"2021-06-03 10:53:11 825000us";587.50;0.98;92.46
"2021-06-03 10:53:11 830000us";587.50;0.98;92.46
"2021-06-03 10:53:11 835000us";587.50;0.98;92.46
"2021-06-03 10:53:11 840000us";587.50;0.98;92.46
"2021-06-03 10:53:11 845000us";587.10;0.98;94.47
"2021-06-03 10:53:11 850000us";587.10;0.98;94.47
"2021-06-03 10:53:11 855000us";587.10;0.98;94.47
"2021-06-03 10:53:11 860000us";587.10;0.98;94.47
"2021-06-03 10:53:11 865000us";586.20;0.98;94.47
"2021-06-03 10:53:11 870000us";586.20;0.98;94.47
"2021-06-03 10:53:11 875000us";586.20;0.98;94.47
"2021-06-03 10:53:11 880000us";586.20;0.98;94.47
"2021-06-03 10:53:11 885000us";584.30;0.98;94.47
"2021-06-03 10:53:11 890000us";584.30;0.98;94.47
"2021-06-03 10:53:11 895000us";584.30;0.98;94.47
"2021-06-03 10:53:11 900000us";584.30;0.98;94.47
"2021-06-03 10:53:11 905000us";581.90;0.98;94.47
"2021-06-03 10:53:11 910000us";581.90;0.98;94.47
"2021-06-03 10:53:11 915000us";581.90;0.98;94.47
"2021-06-03 10:53:11 920000us";581.90;0.98;94.47
"2021-06-03 10:53:11 925000us";579.80;0.98;94.47
"2021-06-03 10:53:11 930000us";579.80;0.98;94.47
"2021-06-03 10:53:11 935000us";579.80;0.98;94.47
"2021-06-03 10:53:11 940000us";579.80;0.98;94.47
"2021-06-03 10:53:11 945000us";577.60;0.98;90.41
"2021-06-03 10:53:11 950000us";577.60;0.98;90.41
"2021-06-03 10:53:11 955000us";577.60;0.98;90.41
"2021-06-03 10:53:11 960000us";577.60;0.98;90.41
"2021-06-03 10:53:11 965000us";576.30;0.98;90.41
"2021-06-03 10:53:11 970000us";576.30;0.98;90.41
"2021-06-03 10:53:11 975000us";576.30;0.98;90.41
"2021-06-03 10:53:11 980000us";576.30;0.98;90.41
"2021-06-03 10:53:11 985000us";575.40;0.98;90.41
"2021-06-03 10:53:11 990000us";575.40;0.98;90.41
"2021-06-03 10:53:11 995000us";575.40;0.98;90.41
"2021-06-03 10:53:12 000000us";575.40;0.98;90.41
"2021-06-03 10:53:12 005000us";575.80;0.98;90.41
"2021-06-03 10:53:12 010000us";575.80;0.98;90.41
"2021-06-03 10:53:12 015000us";575.80;0.98;90.41
"2021-06-03 10:53:12 020000us";575.80;0.98;90.41
"2021-06-03 10:53:12 025000us";575.30;0.98;90.41
"2021-06-03 10:53:12 030000us";575.30;0.98;90.41
"2021-06-03 10:53:12 035000us";575.30;0.98;90.41
"2021-06-03 10:53:12 040000us";575.30;0.98;90.41
"2021-06-03 10:53:12 045000us";575.30;0.98;92.16
"2021-06-03 10:53:12 050000us";575.30;0.98;92.16
"2021-06-03 10:53:12 055000us";575.30;0.98;92.16
"2021-06-03 10:53:12 060000us";575.30;0.98;92.16
"2021-06-03 10:53:12 065000us";574.50;0.98;92.16
"2021-06-03 10:53:12 070000us";574.50;0.98;92.16
"2021-06-03 10:53:12 075000us";574.50;0.98;92.16
"2021-06-03 10:53:12 080000us";574.50;0.98;92.16
"2021-06-03 10:53:12 085000us";573.20;0.98;92.16
"2021-06-03 10:53:12 090000us";573.20;0.98;92.16
"2021-06-03 10:53:12 095000us";573.20;0.98;92.16
"2021-06-03 10:53:12 100000us";573.20;0.98;92.16
"2021-06-03 10:53:12 105000us";571.00;0.98;92.16
"2021-06-03 10:53:12 110000us";571.00;0.98;92.16
"2021-06-03 10:53:12 115000us";571.00;0.98;92.16
"2021-06-03 10:53:12 120000us";571.00;0.98;92.16
"2021-06-03 10:53:12 125000us";568.80;0.98;92.16
"2021-06-03 10:53:12 130000us";568.80;0.98;92.16
"2021-06-03 10:53:12 135000us";568.80;0.98;92.16
"2021-06-03 10:53:12 140000us";568.80;0.98;92.16
"2021-06-03 10:53:12 145000us";566.80;0.98;91.56
"2021-06-03 10:53:12 150000us";566.80;0.98;91.56
"2021-06-03 10:53:12 155000us";566.80;0.98;91.56
"2021-06-03 10:53:12 160000us";566.80;0.98;91.56
"2021-06-03 10:53:12 165000us";564.80;0.98;91.56
"2021-06-03 10:53:12 170000us";564.80;0.98;91.56
"2021-06-03 10:53:12 175000us";564.80;0.98;91.56
"2021-06-03 10:53:12 180000us";564.80;0.98;91.56
"2021-06-03 10:53:12 185000us";564.00;0.98;91.56
"2021-06-03 10:53:12 190000us";564.00;0.98;91.56
"2021-06-03 10:53:12 195000us";564.00;0.98;91.56
"2021-06-03 10:53:12 200000us";564.00;0.98;91.56
"2021-06-03 10:53:12 205000us";563.50;0.98;91.56
"2021-06-03 10:53:12 210000us";563.50;0.98;91.56
"2021-06-03 10:53:12 215000us";563.50;0.98;91.56
"2021-06-03 10:53:12 220000us";563.50;0.98;91.56
"2021-06-03 10:53:12 225000us";563.20;0.98;91.56
"2021-06-03 10:53:12 230000us";563.20;0.98;91.56
"2021-06-03 10:53:12 235000us";563.20;0.98;91.56
"2021-06-03 10:53:12 240000us";563.20;0.98;91.56
"2021-06-03 10:53:12 245000us";563.40;0.98;91.34
"2021-06-03 10:53:12 250000us";563.40;0.98;91.34
"2021-06-03 10:53:12 255000us";563.40;0.98;91.34
"2021-06-03 10:53:12 260000us";563.40;0.98;91.34
"2021-06-03 10:53:12 265000us";563.00;0.98;91.34
"2021-06-03 10:53:12 270000us";563.00;0.98;91.34
"2021-06-03 10:53:12 275000us";563.00;0.98;91.34
"2021-06-03 10:53:12 280000us";563.00;0.98;91.34
"2021-06-03 10:53:12 285000us";562.00;0.98;91.34
"2021-06-03 10:53:12 290000us";562.00;0.98;91.34
"2021-06-03 10:53:12 295000us";562.00;0.98;91.34
"2021-06-03 10:53:12 300000us";562.00;0.98;91.34
"2021-06-03 10:53:12 305000us";560.40;0.98;91.34
"2021-06-03 10:53:12 310000us";560.40;0.98;91.34
"2021-06-03 10:53:12 315000us";560.40;0.98;91.34
"2021-06-03 10:53:12 320000us";560.40;0.98;91.34
"2021-06-03 10:53:12 325000us";557.90;0.98;91.34
"2021-06-03 10:53:12 330000us";557.90;0.98;91.34
"2021-06-03 10:53:12 335000us";557.90;0.98;91.34
"2021-06-03 10:53:12 340000us";557.90;0.98;91.34
"2021-06-03 10:53:12 345000us";556.10;0.98;89.08
"2021-06-03 10:53:12 350000us";556.10;0.98;89.08
"2021-06-03 10:53:12 355000us";556.10;0.98;89.08
"2021-06-03 10:53:12 360000us";556.10;0.98;89.08
"2021-06-03 10:53:12 365000us";554.00;0.98;89.08
"2021-06-03 10:53:12 370000us";554.00;0.98;89.08
"2021-06-03 10:53:12 375000us";554.00;0.98;89.08
"2021-06-03 10:53:12 380000us";554.00;0.98;89.08
"2021-06-03 10:53:12 385000us";552.40;0.98;89.08
"2021-06-03 10:53:12 390000us";552.40;0.98;89.08
"2021-06-03 10:53:12 395000us";552.40;0.98;89.08
"2021-06-03 10:53:12 400000us";552.40;0.98;89.08
"2021-06-03 10:53:12 405000us";551.50;0.98;89.08
"2021-06-03 10:53:12 410000us";551.50;0.98;89.08
"2021-06-03 10:53:12 415000us";551.50;0.98;89.08
"2021-06-03 10:53:12 420000us";551.50;0.98;89.08
"2021-06-03 10:53:12 425000us";551.30;0.98;89.08
"2021-06-03 10:53:12 430000us";551.30;0.98;89.08
"2021-06-03 10:53:12 435000us";551.30;0.98;89.08
"2021-06-03 10:53:12 440000us";551.30;0.98;89.08
"2021-06-03 10:53:12 445000us";551.20;0.98;87.28
"2021-06-03 10:53:12 450000us";551.20;0.98;87.28
"2021-06-03 10:53:12 455000us";551.20;0.98;87.28
"2021-06-03 10:53:12 460000us";551.20;0.98;87.28
"2021-06-03 10:53:12 465000us";551.10;0.98;87.28
"2021-06-03 10:53:12 470000us";551.10;0.98;87.28
"2021-06-03 10:53:12 475000us";551.10;0.98;87.28
"2021-06-03 10:53:12 480000us";551.10;0.98;87.28
"2021-06-03 10:53:12 485000us";550.70;0.98;87.28
"2021-06-03 10:53:12 490000us";550.70;0.98;87.28
"2021-06-03 10:53:12 495000us";550.70;0.98;87.28
"2021-06-03 10:53:12 500000us";550.70;0.98;87.28
"2021-06-03 10:53:12 505000us";549.70;0.98;87.28
