"DATE_TIME";"1__1_2500_044_Engine_Speed__ECU_";"1__1_0181_001_P_Charge_Mix_A";"1__1_4540_007_Fuel_Flow"
"2021-01-22 10:18:30 321000us";767.90;0.92;114.67
"2021-01-22 10:18:30 326000us";767.90;0.92;114.67
"2021-01-22 10:18:30 331000us";767.90;0.92;114.67
"2021-01-22 10:18:30 336000us";767.90;0.92;114.67
"2021-01-22 10:18:30 341000us";767.90;0.92;114.67
"2021-01-22 10:18:30 346000us";767.90;0.92;114.67
"2021-01-22 10:18:30 351000us";767.90;0.92;114.67
"2021-01-22 10:18:30 356000us";767.90;0.92;114.67
"2021-01-22 10:18:30 361000us";767.90;0.92;114.67
"2021-01-22 10:18:30 366000us";767.90;0.92;114.67
"2021-01-22 10:18:30 371000us";744.80;0.92;113.41
"2021-01-22 10:18:30 376000us";744.80;0.92;113.41
"2021-01-22 10:18:30 381000us";744.80;0.92;113.41
"2021-01-22 10:18:30 386000us";744.80;0.92;113.41
"2021-01-22 10:18:30 391000us";744.80;0.92;113.41
"2021-01-22 10:18:30 396000us";744.80;0.92;113.41
"2021-01-22 10:18:30 401000us";744.80;0.92;113.41
"2021-01-22 10:18:30 406000us";744.80;0.92;113.41
"2021-01-22 10:18:30 411000us";744.80;0.92;113.41
"2021-01-22 10:18:30 416000us";744.80;0.92;113.41
"2021-01-22 10:18:30 421000us";744.80;0.92;113.41
"2021-01-22 10:18:30 426000us";744.80;0.92;113.41
"2021-01-22 10:18:30 431000us";744.80;0.92;113.41
"2021-01-22 10:18:30 436000us";744.80;0.92;113.41
"2021-01-22 10:18:30 441000us";744.80;0.92;113.41
"2021-01-22 10:18:30 446000us";744.80;0.92;113.41
"2021-01-22 10:18:30 451000us";744.80;0.92;113.41
"2021-01-22 10:18:30 456000us";744.80;0.92;113.41
"2021-01-22 10:18:30 461000us";744.80;0.92;113.41
"2021-01-22 10:18:30 466000us";744.80;0.92;113.41
"2021-01-22 10:18:30 471000us";744.80;0.92;113.41
"2021-01-22 10:18:30 476000us";744.80;0.92;113.41
"2021-01-22 10:18:30 481000us";744.80;0.92;113.41
"2021-01-22 10:18:30 486000us";744.80;0.92;113.41
"2021-01-22 10:18:30 491000us";744.80;0.92;113.41
"2021-01-22 10:18:30 496000us";744.80;0.92;113.41
"2021-01-22 10:18:30 501000us";744.80;0.92;113.41
"2021-01-22 10:18:30 506000us";744.80;0.92;113.41
"2021-01-22 10:18:30 511000us";744.80;0.92;113.41
"2021-01-22 10:18:30 516000us";744.80;0.92;113.41
"2021-01-22 10:18:30 521000us";744.80;0.92;113.41
"2021-01-22 10:18:30 526000us";744.80;0.92;113.41
"2021-01-22 10:18:30 531000us";744.80;0.92;113.41
"2021-01-22 10:18:30 536000us";744.80;0.92;113.41
"2021-01-22 10:18:30 541000us";744.80;0.92;113.41
"2021-01-22 10:18:30 546000us";744.80;0.92;113.41
"2021-01-22 10:18:30 551000us";744.80;0.92;113.41
"2021-01-22 10:18:30 556000us";744.80;0.92;113.41
"2021-01-22 10:18:30 561000us";744.80;0.92;113.41
"2021-01-22 10:18:30 566000us";744.80;0.92;113.41
"2021-01-22 10:18:30 571000us";744.80;0.92;113.41
"2021-01-22 10:18:30 576000us";744.80;0.92;113.41
"2021-01-22 10:18:30 581000us";744.80;0.92;113.41
"2021-01-22 10:18:30 586000us";744.80;0.92;113.41
"2021-01-22 10:18:30 591000us";744.80;0.92;113.41
"2021-01-22 10:18:30 596000us";744.80;0.92;113.41
"2021-01-22 10:18:30 601000us";744.80;0.92;113.41
"2021-01-22 10:18:30 606000us";744.80;0.92;113.41
"2021-01-22 10:18:30 611000us";744.80;0.92;113.41
"2021-01-22 10:18:30 616000us";744.80;0.92;113.41
"2021-01-22 10:18:30 621000us";744.80;0.92;113.41
"2021-01-22 10:18:30 626000us";744.80;0.92;113.41
"2021-01-22 10:18:30 631000us";744.80;0.92;113.41
"2021-01-22 10:18:30 636000us";744.80;0.92;113.41
"2021-01-22 10:18:30 641000us";744.80;0.92;113.41
"2021-01-22 10:18:30 646000us";744.80;0.92;113.41
"2021-01-22 10:18:30 651000us";744.80;0.92;113.41
"2021-01-22 10:18:30 656000us";744.80;0.92;113.41
"2021-01-22 10:18:30 661000us";744.80;0.92;113.41
"2021-01-22 10:18:30 666000us";744.80;0.92;113.41
"2021-01-22 10:18:30 671000us";744.80;0.92;113.41
"2021-01-22 10:18:30 676000us";744.80;0.92;113.41
"2021-01-22 10:18:30 681000us";744.80;0.92;113.41
"2021-01-22 10:18:30 686000us";744.80;0.92;113.41
"2021-01-22 10:18:30 691000us";744.80;0.92;113.41
"2021-01-22 10:18:30 696000us";744.80;0.92;113.41
"2021-01-22 10:18:30 701000us";744.80;0.92;113.41
"2021-01-22 10:18:30 706000us";744.80;0.92;113.41
"2021-01-22 10:18:30 711000us";721.60;0.93;109.02
"2021-01-22 10:18:30 716000us";721.60;0.93;109.02
"2021-01-22 10:18:30 721000us";721.60;0.93;109.02
"2021-01-22 10:18:30 726000us";721.60;0.93;109.02
"2021-01-22 10:18:30 731000us";721.60;0.93;109.02
"2021-01-22 10:18:30 736000us";721.60;0.93;109.02
"2021-01-22 10:18:30 741000us";721.60;0.93;109.02
"2021-01-22 10:18:30 746000us";721.60;0.93;109.02
"2021-01-22 10:18:30 751000us";721.60;0.93;109.02
"2021-01-22 10:18:30 756000us";721.60;0.93;109.02
"2021-01-22 10:18:30 761000us";721.60;0.93;109.02
"2021-01-22 10:18:30 766000us";721.60;0.93;109.02
"2021-01-22 10:18:30 771000us";721.60;0.93;109.02
"2021-01-22 10:18:30 776000us";721.60;0.93;109.02
"2021-01-22 10:18:30 781000us";721.60;0.93;109.02
"2021-01-22 10:18:30 786000us";721.60;0.93;109.02
"2021-01-22 10:18:30 791000us";721.60;0.93;109.02
"2021-01-22 10:18:30 796000us";721.60;0.93;109.02
"2021-01-22 10:18:30 801000us";721.60;0.93;109.02
"2021-01-22 10:18:30 806000us";721.60;0.93;109.02
"2021-01-22 10:18:30 811000us";721.60;0.93;109.02
"2021-01-22 10:18:30 816000us";721.60;0.93;109.02
"2021-01-22 10:18:30 821000us";721.60;0.93;109.02
"2021-01-22 10:18:30 826000us";721.60;0.93;109.02
"2021-01-22 10:18:30 831000us";721.60;0.93;109.02
"2021-01-22 10:18:30 836000us";721.60;0.93;109.02
"2021-01-22 10:18:30 841000us";721.60;0.93;109.02
"2021-01-22 10:18:30 846000us";721.60;0.93;109.02
"2021-01-22 10:18:30 851000us";721.60;0.93;109.02
"2021-01-22 10:18:30 856000us";721.60;0.93;109.02
"2021-01-22 10:18:30 861000us";721.60;0.93;109.02
"2021-01-22 10:18:30 866000us";721.60;0.93;109.02
"2021-01-22 10:18:30 871000us";721.60;0.93;109.02
"2021-01-22 10:18:30 876000us";721.60;0.93;109.02
"2021-01-22 10:18:30 881000us";721.60;0.93;109.02
"2021-01-22 10:18:30 886000us";721.60;0.93;109.02
"2021-01-22 10:18:30 891000us";721.60;0.93;109.02
"2021-01-22 10:18:30 896000us";721.60;0.93;109.02
"2021-01-22 10:18:30 901000us";721.60;0.93;109.02
"2021-01-22 10:18:30 906000us";721.60;0.93;109.02
"2021-01-22 10:18:30 911000us";721.60;0.93;109.02
"2021-01-22 10:18:30 916000us";721.60;0.93;109.02
"2021-01-22 10:18:30 921000us";721.60;0.93;109.02
"2021-01-22 10:18:30 926000us";721.60;0.93;109.02
"2021-01-22 10:18:30 931000us";721.60;0.93;109.02
"2021-01-22 10:18:30 936000us";721.60;0.93;109.02
"2021-01-22 10:18:30 941000us";721.60;0.93;109.02
"2021-01-22 10:18:30 946000us";721.60;0.93;109.02
"2021-01-22 10:18:30 951000us";721.60;0.93;109.02
"2021-01-22 10:18:30 956000us";721.60;0.93;109.02
"2021-01-22 10:18:30 961000us";721.60;0.93;109.02
"2021-01-22 10:18:30 966000us";721.60;0.93;109.02
"2021-01-22 10:18:30 971000us";721.60;0.93;109.02
"2021-01-22 10:18:30 976000us";721.60;0.93;109.02
"2021-01-22 10:18:30 981000us";721.60;0.93;109.02
"2021-01-22 10:18:30 986000us";721.60;0.93;109.02
"2021-01-22 10:18:30 991000us";721.60;0.93;109.02
"2021-01-22 10:18:30 996000us";721.60;0.93;109.02
"2021-01-22 10:18:31 001000us";721.60;0.93;109.02
"2021-01-22 10:18:31 006000us";721.60;0.93;109.02
"2021-01-22 10:18:31 011000us";721.60;0.93;109.02
"2021-01-22 10:18:31 016000us";721.60;0.93;109.02
"2021-01-22 10:18:31 021000us";721.60;0.93;109.02
"2021-01-22 10:18:31 026000us";721.60;0.93;109.02
"2021-01-22 10:18:31 031000us";721.60;0.93;109.02
"2021-01-22 10:18:31 036000us";721.60;0.93;109.02
"2021-01-22 10:18:31 041000us";721.60;0.93;109.02
"2021-01-22 10:18:31 046000us";721.60;0.93;109.02
"2021-01-22 10:18:31 051000us";699.70;0.93;105.01
"2021-01-22 10:18:31 056000us";699.70;0.93;105.01
"2021-01-22 10:18:31 061000us";699.70;0.93;105.01
"2021-01-22 10:18:31 066000us";699.70;0.93;105.01
"2021-01-22 10:18:31 071000us";699.70;0.93;105.01
"2021-01-22 10:18:31 076000us";699.70;0.93;105.01
"2021-01-22 10:18:31 081000us";699.70;0.93;105.01
"2021-01-22 10:18:31 086000us";699.70;0.93;105.01
"2021-01-22 10:18:31 091000us";699.70;0.93;105.01
"2021-01-22 10:18:31 096000us";699.70;0.93;105.01
"2021-01-22 10:18:31 101000us";699.70;0.93;105.01
"2021-01-22 10:18:31 106000us";699.70;0.93;105.01
"2021-01-22 10:18:31 111000us";699.70;0.93;105.01
"2021-01-22 10:18:31 116000us";699.70;0.93;105.01
"2021-01-22 10:18:31 121000us";699.70;0.93;105.01
"2021-01-22 10:18:31 126000us";699.70;0.93;105.01
"2021-01-22 10:18:31 131000us";699.70;0.93;105.01
"2021-01-22 10:18:31 136000us";699.70;0.93;105.01
"2021-01-22 10:18:31 141000us";699.70;0.93;105.01
"2021-01-22 10:18:31 146000us";699.70;0.93;105.01
"2021-01-22 10:18:31 151000us";699.70;0.93;105.01
"2021-01-22 10:18:31 156000us";699.70;0.93;105.01
"2021-01-22 10:18:31 161000us";699.70;0.93;105.01
"2021-01-22 10:18:31 166000us";699.70;0.93;105.01
"2021-01-22 10:18:31 171000us";699.70;0.93;105.01
"2021-01-22 10:18:31 176000us";699.70;0.93;105.01
"2021-01-22 10:18:31 181000us";699.70;0.93;105.01
"2021-01-22 10:18:31 186000us";699.70;0.93;105.01
"2021-01-22 10:18:31 191000us";699.70;0.93;105.01
"2021-01-22 10:18:31 196000us";699.70;0.93;105.01
"2021-01-22 10:18:31 201000us";699.70;0.93;105.01
"2021-01-22 10:18:31 206000us";699.70;0.93;105.01
"2021-01-22 10:18:31 211000us";699.70;0.93;105.01
"2021-01-22 10:18:31 216000us";699.70;0.93;105.01
"2021-01-22 10:18:31 221000us";699.70;0.93;105.01
"2021-01-22 10:18:31 226000us";699.70;0.93;105.01
"2021-01-22 10:18:31 231000us";699.70;0.93;105.01
"2021-01-22 10:18:31 236000us";699.70;0.93;105.01
"2021-01-22 10:18:31 241000us";699.70;0.93;105.01
"2021-01-22 10:18:31 246000us";699.70;0.93;105.01
"2021-01-22 10:18:31 251000us";699.70;0.93;105.01
"2021-01-22 10:18:31 256000us";699.70;0.93;105.01
"2021-01-22 10:18:31 261000us";699.70;0.93;105.01
"2021-01-22 10:18:31 266000us";699.70;0.93;105.01
"2021-01-22 10:18:31 271000us";699.70;0.93;105.01
"2021-01-22 10:18:31 276000us";699.70;0.93;105.01
"2021-01-22 10:18:31 281000us";699.70;0.93;105.01
"2021-01-22 10:18:31 286000us";699.70;0.93;105.01
"2021-01-22 10:18:31 291000us";699.70;0.93;105.01
"2021-01-22 10:18:31 296000us";699.70;0.93;105.01
"2021-01-22 10:18:31 301000us";699.70;0.93;105.01
"2021-01-22 10:18:31 306000us";699.70;0.93;105.01
"2021-01-22 10:18:31 311000us";699.70;0.93;105.01
"2021-01-22 10:18:31 316000us";699.70;0.93;105.01
"2021-01-22 10:18:31 321000us";699.70;0.93;105.01
"2021-01-22 10:18:31 326000us";699.70;0.93;105.01
"2021-01-22 10:18:31 331000us";699.70;0.93;105.01
"2021-01-22 10:18:31 336000us";699.70;0.93;105.01
"2021-01-22 10:18:31 341000us";699.70;0.93;105.01
"2021-01-22 10:18:31 346000us";699.70;0.93;105.01
"2021-01-22 10:18:31 351000us";699.70;0.93;105.01
"2021-01-22 10:18:31 356000us";699.70;0.93;105.01
"2021-01-22 10:18:31 361000us";699.70;0.93;105.01
"2021-01-22 10:18:31 366000us";699.70;0.93;105.01
"2021-01-22 10:18:31 371000us";699.70;0.93;105.01
"2021-01-22 10:18:31 376000us";699.70;0.93;105.01
"2021-01-22 10:18:31 381000us";699.70;0.93;105.01
"2021-01-22 10:18:31 386000us";699.70;0.93;105.01
"2021-01-22 10:18:31 391000us";678.70;0.93;104.34
"2021-01-22 10:18:31 396000us";678.70;0.93;104.34
"2021-01-22 10:18:31 401000us";678.70;0.93;104.34
"2021-01-22 10:18:31 406000us";678.70;0.93;104.34
"2021-01-22 10:18:31 411000us";678.70;0.93;104.34
"2021-01-22 10:18:31 416000us";678.70;0.93;104.34
"2021-01-22 10:18:31 421000us";678.70;0.93;104.34
"2021-01-22 10:18:31 426000us";678.70;0.93;104.34
"2021-01-22 10:18:31 431000us";678.70;0.93;104.34
"2021-01-22 10:18:31 436000us";678.70;0.93;104.34
"2021-01-22 10:18:31 441000us";678.70;0.93;104.34
"2021-01-22 10:18:31 446000us";678.70;0.93;104.34
"2021-01-22 10:18:31 451000us";678.70;0.93;104.34
"2021-01-22 10:18:31 456000us";678.70;0.93;104.34
"2021-01-22 10:18:31 461000us";678.70;0.93;104.34
"2021-01-22 10:18:31 466000us";678.70;0.93;104.34
"2021-01-22 10:18:31 471000us";678.70;0.93;104.34
"2021-01-22 10:18:31 476000us";678.70;0.93;104.34
"2021-01-22 10:18:31 481000us";678.70;0.93;104.34
"2021-01-22 10:18:31 486000us";678.70;0.93;104.34
"2021-01-22 10:18:31 491000us";678.70;0.93;104.34
"2021-01-22 10:18:31 496000us";678.70;0.93;104.34
"2021-01-22 10:18:31 501000us";678.70;0.93;104.34
"2021-01-22 10:18:31 506000us";678.70;0.93;104.34
"2021-01-22 10:18:31 511000us";678.70;0.93;104.34
"2021-01-22 10:18:31 516000us";678.70;0.93;104.34
"2021-01-22 10:18:31 521000us";678.70;0.93;104.34
"2021-01-22 10:18:31 526000us";678.70;0.93;104.34
"2021-01-22 10:18:31 531000us";678.70;0.93;104.34
"2021-01-22 10:18:31 536000us";678.70;0.93;104.34
"2021-01-22 10:18:31 541000us";678.70;0.93;104.34
"2021-01-22 10:18:31 546000us";678.70;0.93;104.34
"2021-01-22 10:18:31 551000us";678.70;0.93;104.34
"2021-01-22 10:18:31 556000us";678.70;0.93;104.34
"2021-01-22 10:18:31 561000us";678.70;0.93;104.34
"2021-01-22 10:18:31 566000us";678.70;0.93;104.34
"2021-01-22 10:18:31 571000us";678.70;0.93;104.34
"2021-01-22 10:18:31 576000us";678.70;0.93;104.34
"2021-01-22 10:18:31 581000us";678.70;0.93;104.34
"2021-01-22 10:18:31 586000us";678.70;0.93;104.34
"2021-01-22 10:18:31 591000us";678.70;0.93;104.34
"2021-01-22 10:18:31 596000us";678.70;0.93;104.34
"2021-01-22 10:18:31 601000us";678.70;0.93;104.34
"2021-01-22 10:18:31 606000us";678.70;0.93;104.34
"2021-01-22 10:18:31 611000us";678.70;0.93;104.34
"2021-01-22 10:18:31 616000us";678.70;0.93;104.34
"2021-01-22 10:18:31 621000us";678.70;0.93;104.34
"2021-01-22 10:18:31 626000us";678.70;0.93;104.34
"2021-01-22 10:18:31 631000us";678.70;0.93;104.34
"2021-01-22 10:18:31 636000us";678.70;0.93;104.34
"2021-01-22 10:18:31 641000us";678.70;0.93;104.34
"2021-01-22 10:18:31 646000us";678.70;0.93;104.34
"2021-01-22 10:18:31 651000us";678.70;0.93;104.34
"2021-01-22 10:18:31 656000us";678.70;0.93;104.34
"2021-01-22 10:18:31 661000us";678.70;0.93;104.34
"2021-01-22 10:18:31 666000us";678.70;0.93;104.34
"2021-01-22 10:18:31 671000us";678.70;0.93;104.34
"2021-01-22 10:18:31 676000us";678.70;0.93;104.34
"2021-01-22 10:18:31 681000us";678.70;0.93;104.34
"2021-01-22 10:18:31 686000us";678.70;0.93;104.34
"2021-01-22 10:18:31 691000us";678.70;0.93;104.34
"2021-01-22 10:18:31 696000us";678.70;0.93;104.34
"2021-01-22 10:18:31 701000us";678.70;0.93;104.34
"2021-01-22 10:18:31 706000us";678.70;0.93;104.34
"2021-01-22 10:18:31 711000us";678.70;0.93;104.34
"2021-01-22 10:18:31 716000us";678.70;0.93;104.34
"2021-01-22 10:18:31 721000us";678.70;0.93;104.34
"2021-01-22 10:18:31 726000us";678.70;0.93;104.34
"2021-01-22 10:18:31 731000us";657.60;0.94;101.11
"2021-01-22 10:18:31 736000us";657.60;0.94;101.11
"2021-01-22 10:18:31 741000us";657.60;0.94;101.11
"2021-01-22 10:18:31 746000us";657.60;0.94;101.11
"2021-01-22 10:18:31 751000us";657.60;0.94;101.11
"2021-01-22 10:18:31 756000us";657.60;0.94;101.11
"2021-01-22 10:18:31 761000us";657.60;0.94;101.11
"2021-01-22 10:18:31 766000us";657.60;0.94;101.11
"2021-01-22 10:18:31 771000us";657.60;0.94;101.11
"2021-01-22 10:18:31 776000us";657.60;0.94;101.11
"2021-01-22 10:18:31 781000us";657.60;0.94;101.11
"2021-01-22 10:18:31 786000us";657.60;0.94;101.11
"2021-01-22 10:18:31 791000us";657.60;0.94;101.11
"2021-01-22 10:18:31 796000us";657.60;0.94;101.11
"2021-01-22 10:18:31 801000us";657.60;0.94;101.11
"2021-01-22 10:18:31 806000us";657.60;0.94;101.11
"2021-01-22 10:18:31 811000us";657.60;0.94;101.11
"2021-01-22 10:18:31 816000us";657.60;0.94;101.11
"2021-01-22 10:18:31 821000us";657.60;0.94;101.11
"2021-01-22 10:18:31 826000us";657.60;0.94;101.11
"2021-01-22 10:18:31 831000us";657.60;0.94;101.11
"2021-01-22 10:18:31 836000us";657.60;0.94;101.11
"2021-01-22 10:18:31 841000us";657.60;0.94;101.11
"2021-01-22 10:18:31 846000us";657.60;0.94;101.11
"2021-01-22 10:18:31 851000us";657.60;0.94;101.11
"2021-01-22 10:18:31 856000us";657.60;0.94;101.11
"2021-01-22 10:18:31 861000us";657.60;0.94;101.11
"2021-01-22 10:18:31 866000us";657.60;0.94;101.11
"2021-01-22 10:18:31 871000us";657.60;0.94;101.11
"2021-01-22 10:18:31 876000us";657.60;0.94;101.11
"2021-01-22 10:18:31 881000us";657.60;0.94;101.11
"2021-01-22 10:18:31 886000us";657.60;0.94;101.11
"2021-01-22 10:18:31 891000us";657.60;0.94;101.11
"2021-01-22 10:18:31 896000us";657.60;0.94;101.11
"2021-01-22 10:18:31 901000us";657.60;0.94;101.11
"2021-01-22 10:18:31 906000us";657.60;0.94;101.11
"2021-01-22 10:18:31 911000us";657.60;0.94;101.11
"2021-01-22 10:18:31 916000us";657.60;0.94;101.11
"2021-01-22 10:18:31 921000us";657.60;0.94;101.11
"2021-01-22 10:18:31 926000us";657.60;0.94;101.11
"2021-01-22 10:18:31 931000us";657.60;0.94;101.11
"2021-01-22 10:18:31 936000us";657.60;0.94;101.11
"2021-01-22 10:18:31 941000us";657.60;0.94;101.11
"2021-01-22 10:18:31 946000us";657.60;0.94;101.11
"2021-01-22 10:18:31 951000us";657.60;0.94;101.11
"2021-01-22 10:18:31 956000us";657.60;0.94;101.11
"2021-01-22 10:18:31 961000us";657.60;0.94;101.11
"2021-01-22 10:18:31 966000us";657.60;0.94;101.11
"2021-01-22 10:18:31 971000us";657.60;0.94;101.11
"2021-01-22 10:18:31 976000us";657.60;0.94;101.11
"2021-01-22 10:18:31 981000us";657.60;0.94;101.11
"2021-01-22 10:18:31 986000us";657.60;0.94;101.11
"2021-01-22 10:18:31 991000us";657.60;0.94;101.11
"2021-01-22 10:18:31 996000us";657.60;0.94;101.11
"2021-01-22 10:18:32 001000us";657.60;0.94;101.11
"2021-01-22 10:18:32 006000us";657.60;0.94;101.11
"2021-01-22 10:18:32 011000us";657.60;0.94;101.11
"2021-01-22 10:18:32 016000us";657.60;0.94;101.11
"2021-01-22 10:18:32 021000us";657.60;0.94;101.11
"2021-01-22 10:18:32 026000us";657.60;0.94;101.11
"2021-01-22 10:18:32 031000us";657.60;0.94;101.11
"2021-01-22 10:18:32 036000us";657.60;0.94;101.11
"2021-01-22 10:18:32 041000us";657.60;0.94;101.11
"2021-01-22 10:18:32 046000us";657.60;0.94;101.11
"2021-01-22 10:18:32 051000us";657.60;0.94;101.11
"2021-01-22 10:18:32 056000us";657.60;0.94;101.11
"2021-01-22 10:18:32 061000us";657.60;0.94;101.11
"2021-01-22 10:18:32 066000us";657.60;0.94;101.11
"2021-01-22 10:18:32 071000us";634.90;0.94;95.74
"2021-01-22 10:18:32 076000us";634.90;0.94;95.74
"2021-01-22 10:18:32 081000us";634.90;0.94;95.74
"2021-01-22 10:18:32 086000us";634.90;0.94;95.74
"2021-01-22 10:18:32 091000us";634.90;0.94;95.74
"2021-01-22 10:18:32 096000us";634.90;0.94;95.74
"2021-01-22 10:18:32 101000us";634.90;0.94;95.74
"2021-01-22 10:18:32 106000us";634.90;0.94;95.74
"2021-01-22 10:18:32 111000us";634.90;0.94;95.74
"2021-01-22 10:18:32 116000us";634.90;0.94;95.74
"2021-01-22 10:18:32 121000us";634.90;0.94;95.74
"2021-01-22 10:18:32 126000us";634.90;0.94;95.74
"2021-01-22 10:18:32 131000us";634.90;0.94;95.74
"2021-01-22 10:18:32 136000us";634.90;0.94;95.74
"2021-01-22 10:18:32 141000us";634.90;0.94;95.74
"2021-01-22 10:18:32 146000us";634.90;0.94;95.74
"2021-01-22 10:18:32 151000us";634.90;0.94;95.74
"2021-01-22 10:18:32 156000us";634.90;0.94;95.74
"2021-01-22 10:18:32 161000us";634.90;0.94;95.74
"2021-01-22 10:18:32 166000us";634.90;0.94;95.74
"2021-01-22 10:18:32 171000us";634.90;0.94;95.74
"2021-01-22 10:18:32 176000us";634.90;0.94;95.74
"2021-01-22 10:18:32 181000us";634.90;0.94;95.74
"2021-01-22 10:18:32 186000us";634.90;0.94;95.74
"2021-01-22 10:18:32 191000us";634.90;0.94;95.74
"2021-01-22 10:18:32 196000us";634.90;0.94;95.74
"2021-01-22 10:18:32 201000us";634.90;0.94;95.74
"2021-01-22 10:18:32 206000us";634.90;0.94;95.74
"2021-01-22 10:18:32 211000us";634.90;0.94;95.74
"2021-01-22 10:18:32 216000us";634.90;0.94;95.74
"2021-01-22 10:18:32 221000us";634.90;0.94;95.74
"2021-01-22 10:18:32 226000us";634.90;0.94;95.74
"2021-01-22 10:18:32 231000us";634.90;0.94;95.74
"2021-01-22 10:18:32 236000us";634.90;0.94;95.74
"2021-01-22 10:18:32 241000us";634.90;0.94;95.74
"2021-01-22 10:18:32 246000us";634.90;0.94;95.74
"2021-01-22 10:18:32 251000us";634.90;0.94;95.74
"2021-01-22 10:18:32 256000us";634.90;0.94;95.74
"2021-01-22 10:18:32 261000us";634.90;0.94;95.74
"2021-01-22 10:18:32 266000us";634.90;0.94;95.74
"2021-01-22 10:18:32 271000us";634.90;0.94;95.74
"2021-01-22 10:18:32 276000us";634.90;0.94;95.74
"2021-01-22 10:18:32 281000us";634.90;0.94;95.74
"2021-01-22 10:18:32 286000us";634.90;0.94;95.74
"2021-01-22 10:18:32 291000us";634.90;0.94;95.74
"2021-01-22 10:18:32 296000us";634.90;0.94;95.74
"2021-01-22 10:18:32 301000us";634.90;0.94;95.74
"2021-01-22 10:18:32 306000us";634.90;0.94;95.74
"2021-01-22 10:18:32 311000us";634.90;0.94;95.74
"2021-01-22 10:18:32 316000us";634.90;0.94;95.74
"2021-01-22 10:18:32 321000us";634.90;0.94;95.74
"2021-01-22 10:18:32 326000us";634.90;0.94;95.74
"2021-01-22 10:18:32 331000us";634.90;0.94;95.74
"2021-01-22 10:18:32 336000us";634.90;0.94;95.74
"2021-01-22 10:18:32 341000us";634.90;0.94;95.74
"2021-01-22 10:18:32 346000us";634.90;0.94;95.74
"2021-01-22 10:18:32 351000us";634.90;0.94;95.74
"2021-01-22 10:18:32 356000us";634.90;0.94;95.74
"2021-01-22 10:18:32 361000us";634.90;0.94;95.74
"2021-01-22 10:18:32 366000us";634.90;0.94;95.74
"2021-01-22 10:18:32 371000us";634.90;0.94;95.74
"2021-01-22 10:18:32 376000us";634.90;0.94;95.74
"2021-01-22 10:18:32 381000us";634.90;0.94;95.74
"2021-01-22 10:18:32 386000us";634.90;0.94;95.74
"2021-01-22 10:18:32 391000us";634.90;0.94;95.74
"2021-01-22 10:18:32 396000us";634.90;0.94;95.74
"2021-01-22 10:18:32 401000us";634.90;0.94;95.74
"2021-01-22 10:18:32 406000us";634.90;0.94;95.74
"2021-01-22 10:18:32 411000us";612.10;0.94;96.19
"2021-01-22 10:18:32 416000us";612.10;0.94;96.19
"2021-01-22 10:18:32 421000us";612.10;0.94;96.19
"2021-01-22 10:18:32 426000us";612.10;0.94;96.19
"2021-01-22 10:18:32 431000us";612.10;0.94;96.19
"2021-01-22 10:18:32 436000us";612.10;0.94;96.19
"2021-01-22 10:18:32 441000us";612.10;0.94;96.19
"2021-01-22 10:18:32 446000us";612.10;0.94;96.19
"2021-01-22 10:18:32 451000us";612.10;0.94;96.19
"2021-01-22 10:18:32 456000us";612.10;0.94;96.19
"2021-01-22 10:18:32 461000us";612.10;0.94;96.19
"2021-01-22 10:18:32 466000us";612.10;0.94;96.19
"2021-01-22 10:18:32 471000us";612.10;0.94;96.19
"2021-01-22 10:18:32 476000us";612.10;0.94;96.19
"2021-01-22 10:18:32 481000us";612.10;0.94;96.19
"2021-01-22 10:18:32 486000us";612.10;0.94;96.19
"2021-01-22 10:18:32 491000us";612.10;0.94;96.19
"2021-01-22 10:18:32 496000us";612.10;0.94;96.19
"2021-01-22 10:18:32 501000us";612.10;0.94;96.19
"2021-01-22 10:18:32 506000us";612.10;0.94;96.19
"2021-01-22 10:18:32 511000us";612.10;0.94;96.19
"2021-01-22 10:18:32 516000us";612.10;0.94;96.19
"2021-01-22 10:18:32 521000us";612.10;0.94;96.19
"2021-01-22 10:18:32 526000us";612.10;0.94;96.19
"2021-01-22 10:18:32 531000us";612.10;0.94;96.19
"2021-01-22 10:18:32 536000us";612.10;0.94;96.19
"2021-01-22 10:18:32 541000us";612.10;0.94;96.19
"2021-01-22 10:18:32 546000us";612.10;0.94;96.19
"2021-01-22 10:18:32 551000us";612.10;0.94;96.19
"2021-01-22 10:18:32 556000us";612.10;0.94;96.19
"2021-01-22 10:18:32 561000us";612.10;0.94;96.19
"2021-01-22 10:18:32 566000us";612.10;0.94;96.19
"2021-01-22 10:18:32 571000us";612.10;0.94;96.19
"2021-01-22 10:18:32 576000us";612.10;0.94;96.19
"2021-01-22 10:18:32 581000us";612.10;0.94;96.19
"2021-01-22 10:18:32 586000us";612.10;0.94;96.19
"2021-01-22 10:18:32 591000us";612.10;0.94;96.19
"2021-01-22 10:18:32 596000us";612.10;0.94;96.19
"2021-01-22 10:18:32 601000us";612.10;0.94;96.19
"2021-01-22 10:18:32 606000us";612.10;0.94;96.19
"2021-01-22 10:18:32 611000us";612.10;0.94;96.19
"2021-01-22 10:18:32 616000us";612.10;0.94;96.19
"2021-01-22 10:18:32 621000us";612.10;0.94;96.19
"2021-01-22 10:18:32 626000us";612.10;0.94;96.19
"2021-01-22 10:18:32 631000us";612.10;0.94;96.19
"2021-01-22 10:18:32 636000us";612.10;0.94;96.19
