"DATE_TIME";"1__1_2500_044_Engine_Speed__ECU_";"1__1_0181_001_P_Charge_Mix_A";"1__1_4540_007_Fuel_Flow"
"2021-01-22 09:50:54 941000us";352.20;0.97;57.56
"2021-01-22 09:50:54 946000us";352.20;0.97;57.56
"2021-01-22 09:50:54 951000us";352.20;0.97;57.56
"2021-01-22 09:50:54 956000us";352.20;0.97;57.56
"2021-01-22 09:50:54 961000us";352.20;0.97;57.56
"2021-01-22 09:50:54 966000us";352.20;0.97;57.56
"2021-01-22 09:50:54 971000us";352.20;0.97;57.56
"2021-01-22 09:50:54 976000us";352.20;0.97;57.56
"2021-01-22 09:50:54 981000us";352.20;0.97;57.56
"2021-01-22 09:50:54 986000us";352.20;0.97;57.56
"2021-01-22 09:50:54 991000us";352.20;0.97;57.56
"2021-01-22 09:50:54 996000us";352.20;0.97;57.56
"2021-01-22 09:50:55 001000us";352.20;0.97;57.56
"2021-01-22 09:50:55 006000us";352.20;0.97;57.56
"2021-01-22 09:50:55 011000us";352.20;0.97;57.56
"2021-01-22 09:50:55 016000us";352.20;0.97;57.56
"2021-01-22 09:50:55 021000us";352.20;0.97;57.56
"2021-01-22 09:50:55 026000us";352.20;0.97;57.56
"2021-01-22 09:50:55 031000us";352.20;0.97;57.56
"2021-01-22 09:50:55 036000us";352.20;0.97;57.56
"2021-01-22 09:50:55 041000us";352.20;0.97;57.56
"2021-01-22 09:50:55 046000us";352.20;0.97;57.56
"2021-01-22 09:50:55 051000us";352.20;0.97;57.56
"2021-01-22 09:50:55 056000us";352.20;0.97;57.56
"2021-01-22 09:50:55 061000us";352.20;0.97;57.56
"2021-01-22 09:50:55 066000us";352.20;0.97;57.56
"2021-01-22 09:50:55 071000us";352.20;0.97;57.56
"2021-01-22 09:50:55 076000us";352.20;0.97;57.56
"2021-01-22 09:50:55 081000us";352.20;0.97;57.56
"2021-01-22 09:50:55 086000us";352.20;0.97;57.56
"2021-01-22 09:50:55 091000us";352.20;0.97;57.56
"2021-01-22 09:50:55 096000us";352.20;0.97;57.56
"2021-01-22 09:50:55 101000us";352.20;0.97;57.56
"2021-01-22 09:50:55 106000us";352.20;0.97;57.56
"2021-01-22 09:50:55 111000us";352.20;0.97;57.56
"2021-01-22 09:50:55 116000us";352.20;0.97;57.56
"2021-01-22 09:50:55 121000us";352.20;0.97;57.56
"2021-01-22 09:50:55 126000us";352.20;0.97;57.56
"2021-01-22 09:50:55 131000us";352.20;0.97;57.56
"2021-01-22 09:50:55 136000us";352.20;0.97;57.56
"2021-01-22 09:50:55 141000us";352.20;0.97;57.56
"2021-01-22 09:50:55 146000us";352.20;0.97;57.56
"2021-01-22 09:50:55 151000us";352.20;0.97;57.56
"2021-01-22 09:50:55 156000us";352.20;0.97;57.56
"2021-01-22 09:50:55 161000us";352.20;0.97;57.56
"2021-01-22 09:50:55 166000us";352.20;0.97;57.56
"2021-01-22 09:50:55 171000us";352.20;0.97;57.56
"2021-01-22 09:50:55 176000us";352.20;0.97;57.56
"2021-01-22 09:50:55 181000us";352.20;0.97;57.56
"2021-01-22 09:50:55 186000us";352.20;0.97;57.56
"2021-01-22 09:50:55 191000us";352.20;0.97;57.56
"2021-01-22 09:50:55 196000us";352.20;0.97;57.56
"2021-01-22 09:50:55 201000us";352.20;0.97;57.56
"2021-01-22 09:50:55 206000us";352.20;0.97;57.56
"2021-01-22 09:50:55 211000us";352.20;0.97;57.56
"2021-01-22 09:50:55 216000us";352.20;0.97;57.56
"2021-01-22 09:50:55 221000us";352.20;0.97;57.56
"2021-01-22 09:50:55 226000us";352.20;0.97;57.56
"2021-01-22 09:50:55 231000us";352.20;0.97;57.56
"2021-01-22 09:50:55 236000us";352.20;0.97;57.56
"2021-01-22 09:50:55 241000us";352.20;0.97;57.56
"2021-01-22 09:50:55 246000us";352.20;0.97;57.56
"2021-01-22 09:50:55 251000us";336.80;0.97;55.57
"2021-01-22 09:50:55 256000us";336.80;0.97;55.57
"2021-01-22 09:50:55 261000us";336.80;0.97;55.57
"2021-01-22 09:50:55 266000us";336.80;0.97;55.57
"2021-01-22 09:50:55 271000us";336.80;0.97;55.57
"2021-01-22 09:50:55 276000us";336.80;0.97;55.57
"2021-01-22 09:50:55 281000us";336.80;0.97;55.57
"2021-01-22 09:50:55 286000us";336.80;0.97;55.57
"2021-01-22 09:50:55 291000us";336.80;0.97;55.57
"2021-01-22 09:50:55 296000us";336.80;0.97;55.57
"2021-01-22 09:50:55 301000us";336.80;0.97;55.57
"2021-01-22 09:50:55 306000us";336.80;0.97;55.57
"2021-01-22 09:50:55 311000us";336.80;0.97;55.57
"2021-01-22 09:50:55 316000us";336.80;0.97;55.57
"2021-01-22 09:50:55 321000us";336.80;0.97;55.57
"2021-01-22 09:50:55 326000us";336.80;0.97;55.57
"2021-01-22 09:50:55 331000us";336.80;0.97;55.57
"2021-01-22 09:50:55 336000us";336.80;0.97;55.57
"2021-01-22 09:50:55 341000us";336.80;0.97;55.57
"2021-01-22 09:50:55 346000us";336.80;0.97;55.57
"2021-01-22 09:50:55 351000us";336.80;0.97;55.57
"2021-01-22 09:50:55 356000us";336.80;0.97;55.57
"2021-01-22 09:50:55 361000us";336.80;0.97;55.57
"2021-01-22 09:50:55 366000us";336.80;0.97;55.57
"2021-01-22 09:50:55 371000us";336.80;0.97;55.57
"2021-01-22 09:50:55 376000us";336.80;0.97;55.57
"2021-01-22 09:50:55 381000us";336.80;0.97;55.57
"2021-01-22 09:50:55 386000us";336.80;0.97;55.57
"2021-01-22 09:50:55 391000us";336.80;0.97;55.57
"2021-01-22 09:50:55 396000us";336.80;0.97;55.57
"2021-01-22 09:50:55 401000us";336.80;0.97;55.57
"2021-01-22 09:50:55 406000us";336.80;0.97;55.57
"2021-01-22 09:50:55 411000us";336.80;0.97;55.57
"2021-01-22 09:50:55 416000us";336.80;0.97;55.57
"2021-01-22 09:50:55 421000us";336.80;0.97;55.57
"2021-01-22 09:50:55 426000us";336.80;0.97;55.57
"2021-01-22 09:50:55 431000us";336.80;0.97;55.57
"2021-01-22 09:50:55 436000us";336.80;0.97;55.57
"2021-01-22 09:50:55 441000us";336.80;0.97;55.57
"2021-01-22 09:50:55 446000us";336.80;0.97;55.57
"2021-01-22 09:50:55 451000us";336.80;0.97;55.57
"2021-01-22 09:50:55 456000us";336.80;0.97;55.57
"2021-01-22 09:50:55 461000us";336.80;0.97;55.57
"2021-01-22 09:50:55 466000us";336.80;0.97;55.57
"2021-01-22 09:50:55 471000us";336.80;0.97;55.57
"2021-01-22 09:50:55 476000us";336.80;0.97;55.57
"2021-01-22 09:50:55 481000us";336.80;0.97;55.57
"2021-01-22 09:50:55 486000us";336.80;0.97;55.57
"2021-01-22 09:50:55 491000us";336.80;0.97;55.57
"2021-01-22 09:50:55 496000us";336.80;0.97;55.57
"2021-01-22 09:50:55 501000us";336.80;0.97;55.57
"2021-01-22 09:50:55 506000us";336.80;0.97;55.57
"2021-01-22 09:50:55 511000us";336.80;0.97;55.57
"2021-01-22 09:50:55 516000us";336.80;0.97;55.57
"2021-01-22 09:50:55 521000us";336.80;0.97;55.57
"2021-01-22 09:50:55 526000us";336.80;0.97;55.57
"2021-01-22 09:50:55 531000us";336.80;0.97;55.57
"2021-01-22 09:50:55 536000us";336.80;0.97;55.57
"2021-01-22 09:50:55 541000us";336.80;0.97;55.57
"2021-01-22 09:50:55 546000us";336.80;0.97;55.57
"2021-01-22 09:50:55 551000us";336.80;0.97;55.57
"2021-01-22 09:50:55 556000us";336.80;0.97;55.57
"2021-01-22 09:50:55 561000us";336.80;0.97;55.57
"2021-01-22 09:50:55 566000us";336.80;0.97;55.57
"2021-01-22 09:50:55 571000us";336.80;0.97;55.57
"2021-01-22 09:50:55 576000us";336.80;0.97;55.57
"2021-01-22 09:50:55 581000us";336.80;0.97;55.57
"2021-01-22 09:50:55 586000us";336.80;0.97;55.57
"2021-01-22 09:50:55 591000us";321.80;0.97;51.53
"2021-01-22 09:50:55 596000us";321.80;0.97;51.53
"2021-01-22 09:50:55 601000us";321.80;0.97;51.53
"2021-01-22 09:50:55 606000us";321.80;0.97;51.53
"2021-01-22 09:50:55 611000us";321.80;0.97;51.53
"2021-01-22 09:50:55 616000us";321.80;0.97;51.53
"2021-01-22 09:50:55 621000us";321.80;0.97;51.53
"2021-01-22 09:50:55 626000us";321.80;0.97;51.53
"2021-01-22 09:50:55 631000us";321.80;0.97;51.53
"2021-01-22 09:50:55 636000us";321.80;0.97;51.53
"2021-01-22 09:50:55 641000us";321.80;0.97;51.53
"2021-01-22 09:50:55 646000us";321.80;0.97;51.53
"2021-01-22 09:50:55 651000us";321.80;0.97;51.53
"2021-01-22 09:50:55 656000us";321.80;0.97;51.53
"2021-01-22 09:50:55 661000us";321.80;0.97;51.53
"2021-01-22 09:50:55 666000us";321.80;0.97;51.53
"2021-01-22 09:50:55 671000us";321.80;0.97;51.53
"2021-01-22 09:50:55 676000us";321.80;0.97;51.53
"2021-01-22 09:50:55 681000us";321.80;0.97;51.53
"2021-01-22 09:50:55 686000us";321.80;0.97;51.53
"2021-01-22 09:50:55 691000us";321.80;0.97;51.53
"2021-01-22 09:50:55 696000us";321.80;0.97;51.53
"2021-01-22 09:50:55 701000us";321.80;0.97;51.53
"2021-01-22 09:50:55 706000us";321.80;0.97;51.53
"2021-01-22 09:50:55 711000us";321.80;0.97;51.53
"2021-01-22 09:50:55 716000us";321.80;0.97;51.53
"2021-01-22 09:50:55 721000us";321.80;0.97;51.53
"2021-01-22 09:50:55 726000us";321.80;0.97;51.53
"2021-01-22 09:50:55 731000us";321.80;0.97;51.53
"2021-01-22 09:50:55 736000us";321.80;0.97;51.53
"2021-01-22 09:50:55 741000us";321.80;0.97;51.53
"2021-01-22 09:50:55 746000us";321.80;0.97;51.53
"2021-01-22 09:50:55 751000us";321.80;0.97;51.53
"2021-01-22 09:50:55 756000us";321.80;0.97;51.53
"2021-01-22 09:50:55 761000us";321.80;0.97;51.53
"2021-01-22 09:50:55 766000us";321.80;0.97;51.53
"2021-01-22 09:50:55 771000us";321.80;0.97;51.53
"2021-01-22 09:50:55 776000us";321.80;0.97;51.53
"2021-01-22 09:50:55 781000us";321.80;0.97;51.53
"2021-01-22 09:50:55 786000us";321.80;0.97;51.53
"2021-01-22 09:50:55 791000us";321.80;0.97;51.53
"2021-01-22 09:50:55 796000us";321.80;0.97;51.53
"2021-01-22 09:50:55 801000us";321.80;0.97;51.53
"2021-01-22 09:50:55 806000us";321.80;0.97;51.53
"2021-01-22 09:50:55 811000us";321.80;0.97;51.53
"2021-01-22 09:50:55 816000us";321.80;0.97;51.53
"2021-01-22 09:50:55 821000us";321.80;0.97;51.53
"2021-01-22 09:50:55 826000us";321.80;0.97;51.53
"2021-01-22 09:50:55 831000us";321.80;0.97;51.53
"2021-01-22 09:50:55 836000us";321.80;0.97;51.53
"2021-01-22 09:50:55 841000us";321.80;0.97;51.53
"2021-01-22 09:50:55 846000us";321.80;0.97;51.53
"2021-01-22 09:50:55 851000us";321.80;0.97;51.53
"2021-01-22 09:50:55 856000us";321.80;0.97;51.53
"2021-01-22 09:50:55 861000us";321.80;0.97;51.53
"2021-01-22 09:50:55 866000us";321.80;0.97;51.53
"2021-01-22 09:50:55 871000us";321.80;0.97;51.53
"2021-01-22 09:50:55 876000us";321.80;0.97;51.53
"2021-01-22 09:50:55 881000us";321.80;0.97;51.53
"2021-01-22 09:50:55 886000us";321.80;0.97;51.53
"2021-01-22 09:50:55 891000us";321.80;0.97;51.53
"2021-01-22 09:50:55 896000us";321.80;0.97;51.53
"2021-01-22 09:50:55 901000us";321.80;0.97;51.53
"2021-01-22 09:50:55 906000us";321.80;0.97;51.53
"2021-01-22 09:50:55 911000us";321.80;0.97;51.53
"2021-01-22 09:50:55 916000us";321.80;0.97;51.53
"2021-01-22 09:50:55 921000us";321.80;0.97;51.53
"2021-01-22 09:50:55 926000us";321.80;0.97;51.53
"2021-01-22 09:50:55 931000us";307.10;0.97;51.75
"2021-01-22 09:50:55 936000us";307.10;0.97;51.75
"2021-01-22 09:50:55 941000us";307.10;0.97;51.75
"2021-01-22 09:50:55 946000us";307.10;0.97;51.75
"2021-01-22 09:50:55 951000us";307.10;0.97;51.75
"2021-01-22 09:50:55 956000us";307.10;0.97;51.75
"2021-01-22 09:50:55 961000us";307.10;0.97;51.75
"2021-01-22 09:50:55 966000us";307.10;0.97;51.75
"2021-01-22 09:50:55 971000us";307.10;0.97;51.75
"2021-01-22 09:50:55 976000us";307.10;0.97;51.75
"2021-01-22 09:50:55 981000us";307.10;0.97;51.75
"2021-01-22 09:50:55 986000us";307.10;0.97;51.75
"2021-01-22 09:50:55 991000us";307.10;0.97;51.75
"2021-01-22 09:50:55 996000us";307.10;0.97;51.75
"2021-01-22 09:50:56 001000us";307.10;0.97;51.75
"2021-01-22 09:50:56 006000us";307.10;0.97;51.75
"2021-01-22 09:50:56 011000us";307.10;0.97;51.75
"2021-01-22 09:50:56 016000us";307.10;0.97;51.75
"2021-01-22 09:50:56 021000us";307.10;0.97;51.75
"2021-01-22 09:50:56 026000us";307.10;0.97;51.75
"2021-01-22 09:50:56 031000us";307.10;0.97;51.75
"2021-01-22 09:50:56 036000us";307.10;0.97;51.75
"2021-01-22 09:50:56 041000us";307.10;0.97;51.75
"2021-01-22 09:50:56 046000us";307.10;0.97;51.75
"2021-01-22 09:50:56 051000us";307.10;0.97;51.75
"2021-01-22 09:50:56 056000us";307.10;0.97;51.75
"2021-01-22 09:50:56 061000us";307.10;0.97;51.75
"2021-01-22 09:50:56 066000us";307.10;0.97;51.75
"2021-01-22 09:50:56 071000us";307.10;0.97;51.75
"2021-01-22 09:50:56 076000us";307.10;0.97;51.75
"2021-01-22 09:50:56 081000us";307.10;0.97;51.75
"2021-01-22 09:50:56 086000us";307.10;0.97;51.75
"2021-01-22 09:50:56 091000us";307.10;0.97;51.75
"2021-01-22 09:50:56 096000us";307.10;0.97;51.75
"2021-01-22 09:50:56 101000us";307.10;0.97;51.75
"2021-01-22 09:50:56 106000us";307.10;0.97;51.75
"2021-01-22 09:50:56 111000us";307.10;0.97;51.75
"2021-01-22 09:50:56 116000us";307.10;0.97;51.75
"2021-01-22 09:50:56 121000us";307.10;0.97;51.75
"2021-01-22 09:50:56 126000us";307.10;0.97;51.75
"2021-01-22 09:50:56 131000us";307.10;0.97;51.75
"2021-01-22 09:50:56 136000us";307.10;0.97;51.75
"2021-01-22 09:50:56 141000us";307.10;0.97;51.75
"2021-01-22 09:50:56 146000us";307.10;0.97;51.75
"2021-01-22 09:50:56 151000us";307.10;0.97;51.75
"2021-01-22 09:50:56 156000us";307.10;0.97;51.75
"2021-01-22 09:50:56 161000us";307.10;0.97;51.75
"2021-01-22 09:50:56 166000us";307.10;0.97;51.75
"2021-01-22 09:50:56 171000us";307.10;0.97;51.75
"2021-01-22 09:50:56 176000us";307.10;0.97;51.75
"2021-01-22 09:50:56 181000us";307.10;0.97;51.75
"2021-01-22 09:50:56 186000us";307.10;0.97;51.75
"2021-01-22 09:50:56 191000us";307.10;0.97;51.75
"2021-01-22 09:50:56 196000us";307.10;0.97;51.75
"2021-01-22 09:50:56 201000us";307.10;0.97;51.75
"2021-01-22 09:50:56 206000us";307.10;0.97;51.75
"2021-01-22 09:50:56 211000us";307.10;0.97;51.75
"2021-01-22 09:50:56 216000us";307.10;0.97;51.75
"2021-01-22 09:50:56 221000us";307.10;0.97;51.75
"2021-01-22 09:50:56 226000us";307.10;0.97;51.75
"2021-01-22 09:50:56 231000us";307.10;0.97;51.75
"2021-01-22 09:50:56 236000us";307.10;0.97;51.75
"2021-01-22 09:50:56 241000us";307.10;0.97;51.75
"2021-01-22 09:50:56 246000us";307.10;0.97;51.75
"2021-01-22 09:50:56 251000us";307.10;0.97;51.75
"2021-01-22 09:50:56 256000us";307.10;0.97;51.75
"2021-01-22 09:50:56 261000us";307.10;0.97;51.75
"2021-01-22 09:50:56 266000us";307.10;0.97;51.75
"2021-01-22 09:50:56 271000us";293.10;0.97;47.72
"2021-01-22 09:50:56 276000us";293.10;0.97;47.72
"2021-01-22 09:50:56 281000us";293.10;0.97;47.72
"2021-01-22 09:50:56 286000us";293.10;0.97;47.72
"2021-01-22 09:50:56 291000us";293.10;0.97;47.72
"2021-01-22 09:50:56 296000us";293.10;0.97;47.72
"2021-01-22 09:50:56 301000us";293.10;0.97;47.72
"2021-01-22 09:50:56 306000us";293.10;0.97;47.72
"2021-01-22 09:50:56 311000us";293.10;0.97;47.72
"2021-01-22 09:50:56 316000us";293.10;0.97;47.72
"2021-01-22 09:50:56 321000us";293.10;0.97;47.72
"2021-01-22 09:50:56 326000us";293.10;0.97;47.72
"2021-01-22 09:50:56 331000us";293.10;0.97;47.72
"2021-01-22 09:50:56 336000us";293.10;0.97;47.72
"2021-01-22 09:50:56 341000us";293.10;0.97;47.72
"2021-01-22 09:50:56 346000us";293.10;0.97;47.72
"2021-01-22 09:50:56 351000us";293.10;0.97;47.72
"2021-01-22 09:50:56 356000us";293.10;0.97;47.72
"2021-01-22 09:50:56 361000us";293.10;0.97;47.72
"2021-01-22 09:50:56 366000us";293.10;0.97;47.72
"2021-01-22 09:50:56 371000us";293.10;0.97;47.72
"2021-01-22 09:50:56 376000us";293.10;0.97;47.72
"2021-01-22 09:50:56 381000us";293.10;0.97;47.72
"2021-01-22 09:50:56 386000us";293.10;0.97;47.72
"2021-01-22 09:50:56 391000us";293.10;0.97;47.72
"2021-01-22 09:50:56 396000us";293.10;0.97;47.72
"2021-01-22 09:50:56 401000us";293.10;0.97;47.72
"2021-01-22 09:50:56 406000us";293.10;0.97;47.72
"2021-01-22 09:50:56 411000us";293.10;0.97;47.72
"2021-01-22 09:50:56 416000us";293.10;0.97;47.72
"2021-01-22 09:50:56 421000us";293.10;0.97;47.72
"2021-01-22 09:50:56 426000us";293.10;0.97;47.72
"2021-01-22 09:50:56 431000us";293.10;0.97;47.72
"2021-01-22 09:50:56 436000us";293.10;0.97;47.72
"2021-01-22 09:50:56 441000us";293.10;0.97;47.72
"2021-01-22 09:50:56 446000us";293.10;0.97;47.72
"2021-01-22 09:50:56 451000us";293.10;0.97;47.72
"2021-01-22 09:50:56 456000us";293.10;0.97;47.72
"2021-01-22 09:50:56 461000us";293.10;0.97;47.72
"2021-01-22 09:50:56 466000us";293.10;0.97;47.72
"2021-01-22 09:50:56 471000us";293.10;0.97;47.72
"2021-01-22 09:50:56 476000us";293.10;0.97;47.72
"2021-01-22 09:50:56 481000us";293.10;0.97;47.72
"2021-01-22 09:50:56 486000us";293.10;0.97;47.72
"2021-01-22 09:50:56 491000us";293.10;0.97;47.72
"2021-01-22 09:50:56 496000us";293.10;0.97;47.72
"2021-01-22 09:50:56 501000us";293.10;0.97;47.72
"2021-01-22 09:50:56 506000us";293.10;0.97;47.72
"2021-01-22 09:50:56 511000us";293.10;0.97;47.72
"2021-01-22 09:50:56 516000us";293.10;0.97;47.72
"2021-01-22 09:50:56 521000us";293.10;0.97;47.72
"2021-01-22 09:50:56 526000us";293.10;0.97;47.72
"2021-01-22 09:50:56 531000us";293.10;0.97;47.72
"2021-01-22 09:50:56 536000us";293.10;0.97;47.72
"2021-01-22 09:50:56 541000us";293.10;0.97;47.72
"2021-01-22 09:50:56 546000us";293.10;0.97;47.72
"2021-01-22 09:50:56 551000us";293.10;0.97;47.72
"2021-01-22 09:50:56 556000us";293.10;0.97;47.72
"2021-01-22 09:50:56 561000us";293.10;0.97;47.72
"2021-01-22 09:50:56 566000us";293.10;0.97;47.72
"2021-01-22 09:50:56 571000us";293.10;0.97;47.72
"2021-01-22 09:50:56 576000us";293.10;0.97;47.72
"2021-01-22 09:50:56 581000us";293.10;0.97;47.72
"2021-01-22 09:50:56 586000us";293.10;0.97;47.72
"2021-01-22 09:50:56 591000us";293.10;0.97;47.72
"2021-01-22 09:50:56 596000us";293.10;0.97;47.72
"2021-01-22 09:50:56 601000us";293.10;0.97;47.72
"2021-01-22 09:50:56 606000us";293.10;0.97;47.72
"2021-01-22 09:50:56 611000us";278.30;0.97;46.19
"2021-01-22 09:50:56 616000us";278.30;0.97;46.19
"2021-01-22 09:50:56 621000us";278.30;0.97;46.19
"2021-01-22 09:50:56 626000us";278.30;0.97;46.19
"2021-01-22 09:50:56 631000us";278.30;0.97;46.19
"2021-01-22 09:50:56 636000us";278.30;0.97;46.19
"2021-01-22 09:50:56 641000us";278.30;0.97;46.19
"2021-01-22 09:50:56 646000us";278.30;0.97;46.19
"2021-01-22 09:50:56 651000us";278.30;0.97;46.19
"2021-01-22 09:50:56 656000us";278.30;0.97;46.19
"2021-01-22 09:50:56 661000us";278.30;0.97;46.19
"2021-01-22 09:50:56 666000us";278.30;0.97;46.19
"2021-01-22 09:50:56 671000us";278.30;0.97;46.19
"2021-01-22 09:50:56 676000us";278.30;0.97;46.19
"2021-01-22 09:50:56 681000us";278.30;0.97;46.19
"2021-01-22 09:50:56 686000us";278.30;0.97;46.19
"2021-01-22 09:50:56 691000us";278.30;0.97;46.19
"2021-01-22 09:50:56 696000us";278.30;0.97;46.19
"2021-01-22 09:50:56 701000us";278.30;0.97;46.19
"2021-01-22 09:50:56 706000us";278.30;0.97;46.19
"2021-01-22 09:50:56 711000us";278.30;0.97;46.19
"2021-01-22 09:50:56 716000us";278.30;0.97;46.19
"2021-01-22 09:50:56 721000us";278.30;0.97;46.19
"2021-01-22 09:50:56 726000us";278.30;0.97;46.19
"2021-01-22 09:50:56 731000us";278.30;0.97;46.19
"2021-01-22 09:50:56 736000us";278.30;0.97;46.19
"2021-01-22 09:50:56 741000us";278.30;0.97;46.19
"2021-01-22 09:50:56 746000us";278.30;0.97;46.19
"2021-01-22 09:50:56 751000us";278.30;0.97;46.19
"2021-01-22 09:50:56 756000us";278.30;0.97;46.19
"2021-01-22 09:50:56 761000us";278.30;0.97;46.19
"2021-01-22 09:50:56 766000us";278.30;0.97;46.19
"2021-01-22 09:50:56 771000us";278.30;0.97;46.19
"2021-01-22 09:50:56 776000us";278.30;0.97;46.19
"2021-01-22 09:50:56 781000us";278.30;0.97;46.19
"2021-01-22 09:50:56 786000us";278.30;0.97;46.19
"2021-01-22 09:50:56 791000us";278.30;0.97;46.19
"2021-01-22 09:50:56 796000us";278.30;0.97;46.19
"2021-01-22 09:50:56 801000us";278.30;0.97;46.19
"2021-01-22 09:50:56 806000us";278.30;0.97;46.19
"2021-01-22 09:50:56 811000us";278.30;0.97;46.19
"2021-01-22 09:50:56 816000us";278.30;0.97;46.19
"2021-01-22 09:50:56 821000us";278.30;0.97;46.19
"2021-01-22 09:50:56 826000us";278.30;0.97;46.19
"2021-01-22 09:50:56 831000us";278.30;0.97;46.19
"2021-01-22 09:50:56 836000us";278.30;0.97;46.19
"2021-01-22 09:50:56 841000us";278.30;0.97;46.19
"2021-01-22 09:50:56 846000us";278.30;0.97;46.19
"2021-01-22 09:50:56 851000us";278.30;0.97;46.19
"2021-01-22 09:50:56 856000us";278.30;0.97;46.19
"2021-01-22 09:50:56 861000us";278.30;0.97;46.19
"2021-01-22 09:50:56 866000us";278.30;0.97;46.19
"2021-01-22 09:50:56 871000us";278.30;0.97;46.19
"2021-01-22 09:50:56 876000us";278.30;0.97;46.19
"2021-01-22 09:50:56 881000us";278.30;0.97;46.19
"2021-01-22 09:50:56 886000us";278.30;0.97;46.19
"2021-01-22 09:50:56 891000us";278.30;0.97;46.19
"2021-01-22 09:50:56 896000us";278.30;0.97;46.19
"2021-01-22 09:50:56 901000us";278.30;0.97;46.19
"2021-01-22 09:50:56 906000us";278.30;0.97;46.19
"2021-01-22 09:50:56 911000us";278.30;0.97;46.19
"2021-01-22 09:50:56 916000us";278.30;0.97;46.19
"2021-01-22 09:50:56 921000us";278.30;0.97;46.19
"2021-01-22 09:50:56 926000us";278.30;0.97;46.19
"2021-01-22 09:50:56 931000us";278.30;0.97;46.19
"2021-01-22 09:50:56 936000us";278.30;0.97;46.19
"2021-01-22 09:50:56 941000us";278.30;0.97;46.19
"2021-01-22 09:50:56 946000us";278.30;0.97;46.19
"2021-01-22 09:50:56 951000us";262.30;0.97;43.07
"2021-01-22 09:50:56 956000us";262.30;0.97;43.07
"2021-01-22 09:50:56 961000us";262.30;0.97;43.07
"2021-01-22 09:50:56 966000us";262.30;0.97;43.07
"2021-01-22 09:50:56 971000us";262.30;0.97;43.07
"2021-01-22 09:50:56 976000us";262.30;0.97;43.07
"2021-01-22 09:50:56 981000us";262.30;0.97;43.07
"2021-01-22 09:50:56 986000us";262.30;0.97;43.07
"2021-01-22 09:50:56 991000us";262.30;0.97;43.07
"2021-01-22 09:50:56 996000us";262.30;0.97;43.07
"2021-01-22 09:50:57 001000us";262.30;0.97;43.07
"2021-01-22 09:50:57 006000us";262.30;0.97;43.07
"2021-01-22 09:50:57 011000us";262.30;0.97;43.07
"2021-01-22 09:50:57 016000us";262.30;0.97;43.07
"2021-01-22 09:50:57 021000us";262.30;0.97;43.07
"2021-01-22 09:50:57 026000us";262.30;0.97;43.07
"2021-01-22 09:50:57 031000us";262.30;0.97;43.07
"2021-01-22 09:50:57 036000us";262.30;0.97;43.07
"2021-01-22 09:50:57 041000us";262.30;0.97;43.07
"2021-01-22 09:50:57 046000us";262.30;0.97;43.07
"2021-01-22 09:50:57 051000us";262.30;0.97;43.07
"2021-01-22 09:50:57 056000us";262.30;0.97;43.07
"2021-01-22 09:50:57 061000us";262.30;0.97;43.07
"2021-01-22 09:50:57 066000us";262.30;0.97;43.07
"2021-01-22 09:50:57 071000us";262.30;0.97;43.07
"2021-01-22 09:50:57 076000us";262.30;0.97;43.07
"2021-01-22 09:50:57 081000us";262.30;0.97;43.07
"2021-01-22 09:50:57 086000us";262.30;0.97;43.07
"2021-01-22 09:50:57 091000us";262.30;0.97;43.07
"2021-01-22 09:50:57 096000us";262.30;0.97;43.07
"2021-01-22 09:50:57 101000us";262.30;0.97;43.07
"2021-01-22 09:50:57 106000us";262.30;0.97;43.07
"2021-01-22 09:50:57 111000us";262.30;0.97;43.07
"2021-01-22 09:50:57 116000us";262.30;0.97;43.07
"2021-01-22 09:50:57 121000us";262.30;0.97;43.07
"2021-01-22 09:50:57 126000us";262.30;0.97;43.07
"2021-01-22 09:50:57 131000us";262.30;0.97;43.07
"2021-01-22 09:50:57 136000us";262.30;0.97;43.07
"2021-01-22 09:50:57 141000us";262.30;0.97;43.07
"2021-01-22 09:50:57 146000us";262.30;0.97;43.07
"2021-01-22 09:50:57 151000us";262.30;0.97;43.07
"2021-01-22 09:50:57 156000us";262.30;0.97;43.07
"2021-01-22 09:50:57 161000us";262.30;0.97;43.07
"2021-01-22 09:50:57 166000us";262.30;0.97;43.07
"2021-01-22 09:50:57 171000us";262.30;0.97;43.07
"2021-01-22 09:50:57 176000us";262.30;0.97;43.07
"2021-01-22 09:50:57 181000us";262.30;0.97;43.07
"2021-01-22 09:50:57 186000us";262.30;0.97;43.07
"2021-01-22 09:50:57 191000us";262.30;0.97;43.07
"2021-01-22 09:50:57 196000us";262.30;0.97;43.07
"2021-01-22 09:50:57 201000us";262.30;0.97;43.07
"2021-01-22 09:50:57 206000us";262.30;0.97;43.07
"2021-01-22 09:50:57 211000us";262.30;0.97;43.07
"2021-01-22 09:50:57 216000us";262.30;0.97;43.07
"2021-01-22 09:50:57 221000us";262.30;0.97;43.07
"2021-01-22 09:50:57 226000us";262.30;0.97;43.07
"2021-01-22 09:50:57 231000us";262.30;0.97;43.07
"2021-01-22 09:50:57 236000us";262.30;0.97;43.07
"2021-01-22 09:50:57 241000us";262.30;0.97;43.07
"2021-01-22 09:50:57 246000us";262.30;0.97;43.07
"2021-01-22 09:50:57 251000us";262.30;0.97;43.07
"2021-01-22 09:50:57 256000us";262.30;0.97;43.07
